id,y_true,y_pred,absolute_error
1736207146.409113,215.0,245.15893112913434,30.158931129134345
1736207147.912953,281.0,283.6355672939131,2.635567293913084
1736207149.416434,162.0,125.04342485444745,36.95657514555255
1736207150.921782,296.0,221.3401360542984,74.6598639457016
1736207152.425748,248.0,216.00836594105994,31.991634058940065
1736207153.929876,233.0,202.40028088712938,30.599719112870616
1736207155.434459,129.0,106.83685612017888,22.16314387982112
1736207156.937245,88.0,114.14481794014834,26.144817940148343
1736207158.44266,85.0,58.37882693745455,26.621173062545452
1736207159.947976,77.0,77.25157679390554,0.2515767939055422
1736207161.452772,276.0,157.87622023133642,118.12377976866358
1736207162.958103,103.0,129.83194068571228,26.831940685712283
1736207164.461252,77.0,77.25157679390554,0.2515767939055422
1736207165.963789,96.0,86.33044134124418,9.669558658755818
1736207167.466452,275.0,234.90789953342886,40.09210046657114
1736207168.968851,196.0,160.67075589317804,35.32924410682196
1736207170.471423,142.0,109.49622651124143,32.50377348875857
1736207171.975559,122.0,191.53507677898565,69.53507677898565
1736207173.478287,65.0,126.01950348470086,61.01950348470086
1736207174.981097,120.0,162.60032245893692,42.600322458936915
1736207176.484303,248.0,203.7505820486254,44.249417951374596
1736207177.987382,129.0,106.83685612017888,22.16314387982112
1736207179.492595,145.0,123.28822726210797,21.711772737892034
1736207180.995103,90.0,107.40791224077631,17.407912240776312
1736207182.497569,88.0,114.14481794014834,26.144817940148343
1736207184.000419,131.0,129.05329822369725,1.9467017763027457
1736207185.503268,150.0,125.22309514887857,24.77690485112143
1736207187.008442,265.0,165.79595853246482,99.20404146753518
1736207188.512088,72.0,79.33316712217174,7.333167122171744
1736207190.014458,84.0,174.7880372129362,90.78803721293619
1736207191.517746,252.0,153.68650947308407,98.31349052691593
1736207193.020882,150.0,207.72417484803483,57.724174848034835
1736207194.525564,242.0,279.3112976495296,37.31129764952959
1736207196.028703,60.0,133.8553499988637,73.85534999886369
1736207197.532278,233.0,202.40028088712938,30.599719112870616
1736207199.034967,237.0,157.80199942631646,79.19800057368354
1736207200.537877,268.0,210.87358259572397,57.126417404276026
1736207202.040783,140.0,128.82556725044935,11.174432749550647
1736207203.543895,42.0,80.43415128936289,38.43415128936289
1736207205.046922,115.0,138.35423107449964,23.354231074499637
1736207206.550846,124.0,135.67845383135568,11.678453831355682
1736207208.053584,272.0,192.32195136984916,79.67804863015084
1736207209.556149,258.0,234.58534354544747,23.414656454552528
1736207211.060842,103.0,141.6961149420415,38.696114942041504
1736207212.565718,273.0,258.5873382278404,14.412661772159595
1736207214.068936,245.0,164.33852432326026,80.66147567673974
1736207215.572288,142.0,138.95794611461957,3.042053885380426
1736207217.075842,99.0,228.5856345084469,129.5856345084469
1736207218.578804,128.0,228.664421229978,100.66442122997799
1736207220.08295,131.0,157.01425963883105,26.01425963883105
1736207221.585455,55.0,81.79851556715472,26.798515567154723
1736207223.088185,248.0,216.00836594105994,31.991634058940065
1736207224.591524,281.0,253.30735119625587,27.692648803744135
1736207226.093993,85.0,152.82859640938923,67.82859640938923
1736207227.596967,111.0,124.51667354531327,13.516673545313267
1736207229.100771,92.0,77.82913280746159,14.17086719253841
1736207230.604569,68.0,191.33750925921345,123.33750925921345
1736207232.107241,310.0,258.030719810275,51.969280189725
1736207233.60991,74.0,131.08564973096998,57.085649730969976
1736207235.113942,90.0,136.93198963427244,46.93198963427244
1736207236.617265,39.0,69.0617783500034,30.061778350003394
1736207238.120386,127.0,119.90095828566663,7.099041714333367
1736207239.622871,142.0,138.95794611461957,3.042053885380426
1736207241.126,214.0,133.615306319189,80.38469368081101
1736207242.628578,173.0,218.17956586383505,45.17956586383505
1736207244.131213,100.0,153.4804155188536,53.48041551885359
1736207245.635462,248.0,203.7505820486254,44.249417951374596
1736207247.139043,219.0,146.6456135715725,72.35438642842749
1736207248.642958,85.0,58.37882693745455,26.621173062545452
1736207250.145408,275.0,234.90789953342886,40.09210046657114
1736207251.648415,39.0,69.0617783500034,30.061778350003394
1736207253.151294,179.0,115.06927393282328,63.93072606717672
1736207254.654344,63.0,104.83878054686835,41.83878054686835
1736207256.157579,90.0,52.54173475311546,37.45826524688454
1736207257.660475,85.0,58.37882693745455,26.621173062545452
1736207259.164778,262.0,179.7516611004495,82.2483388995505
1736207260.667256,66.0,122.53549577691773,56.53549577691773
1736207262.169785,152.0,112.11066290507223,39.88933709492777
1736207263.67222,220.0,211.85920933166517,8.14079066833483
1736207265.174783,68.0,113.11352854390736,45.113528543907364
1736207266.677161,178.0,190.33862547261316,12.33862547261316
1736207268.179842,90.0,107.40791224077631,17.407912240776312
1736207269.684174,52.0,174.51021586431253,122.51021586431253
1736207271.187055,72.0,65.3907931623051,6.609206837694899
1736207272.6895,70.0,174.7208351872619,104.72083518726191
1736207274.191958,64.0,119.48384406500097,55.483844065000966
1736207275.69455,138.0,171.82608717603588,33.826087176035884
1736207277.196996,43.0,61.91745607289509,18.917456072895092
1736207278.700148,61.0,145.627557515996,84.62755751599599
1736207280.202612,259.0,240.07103693707936,18.928963062920644
1736207281.707118,99.0,57.49360930033755,41.50639069966245
1736207283.209938,160.0,114.83926457785543,45.16073542214457
1736207284.715297,135.0,103.56520878091511,31.434791219084886
1736207286.221032,55.0,74.15429264703332,19.154292647033316
1736207287.724291,262.0,179.7516611004495,82.2483388995505
1736207289.227394,214.0,122.10329364604544,91.89670635395456
1736207290.729954,142.0,138.95794611461957,3.042053885380426
1736207292.232801,200.0,144.42650416308084,55.573495836919165
1736207293.736723,95.0,152.75921551728555,57.759215517285554
1736207295.240939,85.0,152.82859640938923,67.82859640938923
1736207296.743659,206.0,162.37809618375738,43.62190381624262
1736207298.246562,189.0,204.06083656673704,15.060836566737038
1736207299.752027,258.0,170.67285698732016,87.32714301267984
1736207301.254729,237.0,224.06374488892374,12.936255111076264
1736207302.759515,84.0,99.13913986893144,15.139139868931437
1736207304.261912,248.0,203.7505820486254,44.249417951374596
1736207305.764315,237.0,157.80199942631646,79.19800057368354
1736207307.266935,197.0,150.50948202984713,46.490517970152865
1736207308.770158,265.0,165.79595853246482,99.20404146753518
1736207310.272636,89.0,76.80048893276452,12.199511067235477
1736207311.776002,308.0,263.7858956299527,44.21410437004732
1736207313.28166,59.0,134.18536033536822,75.18536033536822
1736207314.786774,109.0,108.54802746526389,0.45197253473611454
1736207316.291632,142.0,109.49622651124143,32.50377348875857
1736207317.795386,156.0,159.93706843463852,3.937068434638519
1736207319.299074,220.0,211.85920933166517,8.14079066833483
1736207320.801828,142.0,189.8713185194267,47.871318519426694
1736207322.304334,55.0,74.15429264703332,19.154292647033316
1736207323.807463,37.0,80.11184913638411,43.11184913638411
1736207325.310469,161.0,187.8754912248215,26.875491224821502
1736207326.813565,201.0,91.37235292749102,109.62764707250898
1736207328.316269,233.0,199.27989729779497,33.720102702205025
1736207329.821434,215.0,245.15893112913434,30.158931129134345
1736207331.323973,202.0,192.0710798651897,9.928920134810312
1736207332.827298,150.0,207.72417484803483,57.724174848034835
1736207334.33039,123.0,197.50400064427618,74.50400064427618
1736207335.833622,79.0,116.18374385594583,37.183743855945835
1736207337.337292,214.0,133.615306319189,80.38469368081101
1736207338.841433,178.0,193.01767569490363,15.01767569490363
1736207340.345487,253.0,122.05953122619385,130.94046877380615
1736207341.84875,131.0,197.04595872817097,66.04595872817097
1736207343.352105,135.0,103.56520878091511,31.434791219084886
1736207344.854582,48.0,192.59955487492226,144.59955487492226
1736207346.357508,158.0,69.8431832468639,88.1568167531361
1736207347.860699,97.0,148.00343178174552,51.00343178174552
1736207349.363206,317.0,230.559465946703,86.440534053297
1736207350.865997,293.0,199.69676012983768,93.30323987016232
1736207352.368658,143.0,66.57393755401368,76.42606244598632
1736207353.871053,171.0,177.17568486302878,6.175684863028778
1736207355.373479,66.0,176.4441606004218,110.44416060042181
1736207356.876171,187.0,140.41873717359746,46.581262826402536
1736207358.378605,92.0,77.82913280746159,14.17086719253841
1736207359.881208,235.0,170.44328576745667,64.55671423254333
1736207361.38361,51.0,75.16727585048733,24.16727585048733
1736207362.886121,65.0,53.72923884480225,11.270761155197746
1736207364.388657,181.0,174.16595788399368,6.834042116006316
1736207365.89103,60.0,80.48114670482335,20.481146704823345
1736207367.393509,40.0,136.2340653108199,96.23406531081989
1736207368.896179,178.0,128.04834082390533,49.951659176094665
1736207370.399064,277.0,178.25972601853587,98.74027398146413
1736207371.902455,103.0,129.83194068571228,26.831940685712283
1736207373.405011,244.0,178.70266868702,65.29733131297999
1736207374.907774,68.0,120.33395775259488,52.333957752594884
1736207376.410192,225.0,223.08013577465823,1.9198642253417688
1736207377.912831,177.0,119.15634476346727,57.843655236532726
1736207379.415618,220.0,198.3657597782563,21.63424022174371
1736207380.920976,158.0,69.8431832468639,88.1568167531361
1736207382.4242,164.0,187.166789277737,23.166789277736996
1736207383.928641,241.0,191.89112987172945,49.10887012827055
1736207385.431084,92.0,77.82913280746159,14.17086719253841
1736207386.933593,84.0,99.13913986893144,15.139139868931437
1736207388.436372,200.0,151.24730648245344,48.75269351754656
1736207389.939725,84.0,92.86437134294496,8.864371342944963
1736207391.442185,233.0,199.27989729779497,33.720102702205025
1736207392.944621,135.0,128.46271126779868,6.5372887322013185
1736207394.447141,221.0,202.4957582368978,18.504241763102186
1736207395.950177,92.0,123.47449269104541,31.474492691045413
1736207397.452578,52.0,174.51021586431253,122.51021586431253
1736207398.955003,246.0,231.55903987256556,14.440960127434437
1736207400.458588,252.0,153.68650947308407,98.31349052691593
1736207401.963177,163.0,189.9584135315862,26.95841353158619
1736207403.468785,84.0,124.0216062050591,40.0216062050591
1736207404.97366,178.0,121.99979950821111,56.00020049178889
1736207406.47791,49.0,98.58167682957607,49.58167682957607
1736207407.980413,60.0,117.99524599044125,57.99524599044125
1736207409.484604,190.0,142.60327729012226,47.396722709877736
1736207410.989287,104.0,74.6761245641992,29.3238754358008
1736207412.491681,268.0,225.1286032036448,42.871396796355214
1736207413.994441,180.0,219.35145025161313,39.35145025161313
1736207415.499081,276.0,157.87622023133642,118.12377976866358
1736207417.003144,109.0,156.8133580599175,47.813358059917505
1736207418.506132,52.0,61.1286680946513,9.128668094651303
1736207420.011261,139.0,177.5025536482221,38.50255364822209
1736207421.516693,225.0,169.5568762854548,55.44312371454521
1736207423.02044,61.0,145.627557515996,84.62755751599599
1736207424.525742,75.0,68.07109214879472,6.928907851205281
1736207426.028942,55.0,42.64913432963907,12.350865670360932
1736207427.533129,200.0,179.15539665935964,20.84460334064036
1736207429.037812,185.0,158.36452405128574,26.63547594871426
1736207430.54208,244.0,178.70266868702,65.29733131297999
1736207432.047258,275.0,251.35787504309374,23.642124956906258
1736207433.5516,143.0,66.57393755401368,76.42606244598632
1736207435.054934,163.0,189.9584135315862,26.95841353158619
1736207436.559472,237.0,157.80199942631646,79.19800057368354
1736207438.063084,336.0,254.9226747897597,81.0773252102403
1736207439.568066,191.0,125.279399604834,65.720600395166
1736207441.07102,221.0,202.4957582368978,18.504241763102186
1736207442.575169,141.0,176.8822723504105,35.88227235041049
1736207444.080407,94.0,158.3490236300328,64.3490236300328
1736207445.583633,172.0,148.49368341882766,23.506316581172342
1736207447.086611,252.0,153.68650947308407,98.31349052691593
1736207448.589517,219.0,140.022576097366,78.977423902634
1736207450.093642,174.0,178.55362819497498,4.553628194974976
1736207451.597828,164.0,182.64669448014072,18.646694480140724
1736207453.103059,69.0,100.66339134964326,31.663391349643263
1736207454.606444,197.0,194.39235775717015,2.6076422428298542
1736207456.10883,69.0,95.1004370398678,26.1004370398678
1736207457.61174,72.0,98.75749764337766,26.75749764337766
1736207459.114927,181.0,84.17329376111893,96.82670623888107
1736207460.619186,68.0,113.11352854390736,45.113528543907364
1736207462.123506,103.0,129.83194068571228,26.831940685712283
1736207463.628058,263.0,262.294905161449,0.7050948385510196
1736207465.133094,52.0,61.1286680946513,9.128668094651303
1736207466.638222,209.0,157.93215937839972,51.06784062160028
1736207468.141379,99.0,57.49360930033755,41.50639069966245
1736207469.645376,142.0,142.51668652733716,0.516686527337157
1736207471.149273,78.0,120.6655623118198,42.6655623118198
1736207472.653267,59.0,134.18536033536822,75.18536033536822
1736207474.157275,104.0,157.72588257467416,53.72588257467416
1736207475.660319,134.0,73.03217181464241,60.96782818535759
1736207477.164517,292.0,200.65977198521878,91.34022801478122
1736207478.668947,236.0,230.5772242337341,5.422775766265886
1736207480.174185,50.0,140.45908566353486,90.45908566353486
1736207481.678066,69.0,95.1004370398678,26.1004370398678
1736207483.18207,237.0,224.06374488892374,12.936255111076264
1736207484.687119,67.0,129.8425947641542,62.8425947641542
1736207486.191088,145.0,123.28822726210797,21.711772737892034
1736207487.695844,178.0,121.99979950821111,56.00020049178889
1736207489.200252,69.0,111.54550875990512,42.54550875990512
1736207490.704551,341.0,261.5033009537206,79.49669904627939
1736207492.208957,84.0,99.13913986893144,15.139139868931437
1736207493.713974,175.0,187.18518671300262,12.185186713002622
1736207495.219339,306.0,249.1507407188866,56.849259281113405
1736207496.723775,126.0,178.36563218463417,52.365632184634165
1736207498.227923,31.0,97.79557804124121,66.79557804124121
1736207499.730618,94.0,97.80444810874128,3.8044481087412834
1736207501.23331,292.0,200.65977198521878,91.34022801478122
1736207502.736901,210.0,151.99864316366757,58.001356836332434
1736207504.240547,44.0,126.37027691629643,82.37027691629643
1736207505.743411,103.0,141.6961149420415,38.696114942041504
1736207507.245959,63.0,118.85411575847118,55.85411575847118
1736207508.748717,248.0,223.740482745929,24.259517254071
1736207510.251142,84.0,124.0216062050591,40.0216062050591
1736207511.754552,168.0,148.3794723143207,19.620527685679292
1736207513.257218,111.0,171.80327594438552,60.80327594438552
1736207514.758934,124.0,135.67845383135568,11.678453831355682
1736207516.261593,200.0,77.05659193974893,122.94340806025107
1736207517.765841,281.0,196.91484388497935,84.08515611502065
1736207519.268569,71.0,110.77572615064625,39.77572615064625
1736207520.771281,68.0,113.11352854390736,45.113528543907364
1736207522.274562,297.0,207.99720922269023,89.00279077730977
1736207523.776995,120.0,162.60032245893692,42.600322458936915
1736207525.280007,196.0,164.1638609596704,31.836139040329613
1736207526.783016,128.0,72.73110766827678,55.26889233172322
1736207528.285531,118.0,103.07811228303233,14.921887716967674
1736207529.789764,63.0,53.47336302211859,9.52663697788141
1736207531.292221,114.0,88.07153288021792,25.928467119782084
1736207532.796474,265.0,201.48184993149977,63.51815006850023
1736207534.298983,272.0,239.46228792160946,32.53771207839054
1736207535.801808,72.0,50.859338459277225,21.140661540722775
1736207537.306062,90.0,136.93198963427244,46.93198963427244
1736207538.80867,142.0,142.51668652733716,0.516686527337157
1736207540.311324,168.0,142.21016842584348,25.789831574156523
1736207541.813955,155.0,157.9351671894437,2.935167189443689
1736207543.318165,42.0,80.54657032878033,38.546570328780334
1736207544.821452,94.0,158.3490236300328,64.3490236300328
1736207546.324861,53.0,116.22357073469361,63.22357073469361
1736207547.828075,242.0,257.23393439070924,15.233934390709237
1736207549.331848,101.0,97.25250430863412,3.7474956913658843
1736207550.834595,220.0,211.85920933166517,8.14079066833483
1736207552.337843,178.0,193.01767569490363,15.01767569490363
1736207553.842174,225.0,223.08013577465823,1.9198642253417688
1736207555.345538,70.0,59.373708463489805,10.626291536510195
1736207556.848446,109.0,156.8133580599175,47.813358059917505
1736207558.353593,58.0,165.09471401739233,107.09471401739233
1736207559.858509,59.0,77.18827231583384,18.188272315833842
1736207561.361624,295.0,221.77392889122234,73.22607110877766
1736207562.865492,52.0,63.272209632486906,11.272209632486906
1736207564.368563,103.0,141.6961149420415,38.696114942041504
1736207565.873119,155.0,157.9351671894437,2.935167189443689
1736207567.377136,129.0,158.71496032215657,29.71496032215657
1736207568.879749,283.0,184.78118571770753,98.21881428229247
1736207570.382604,151.0,164.48803383176866,13.48803383176866
1736207571.886343,129.0,190.14593543639543,61.14593543639543
1736207573.39193,104.0,38.09508863254196,65.90491136745804
1736207574.896079,274.0,245.4709782980075,28.52902170199249
1736207576.399632,192.0,216.21577209994737,24.215772099947372
1736207577.902761,70.0,174.7208351872619,104.72083518726191
1736207579.405974,83.0,68.42634720460588,14.573652795394125
1736207580.910472,212.0,191.90710554179333,20.092894458206672
1736207582.413453,93.0,141.8210161675293,48.82101616752931
1736207583.916737,53.0,116.22357073469361,63.22357073469361
1736207585.419822,107.0,179.47709948062067,72.47709948062067
1736207586.922807,235.0,170.44328576745667,64.55671423254333
1736207588.427023,55.0,42.64913432963907,12.350865670360932
1736207589.931846,200.0,151.24730648245344,48.75269351754656
1736207591.435743,243.0,274.87138877845035,31.871388778450353
1736207592.938698,257.0,226.7771022027564,30.222897797243604
1736207594.442984,151.0,165.84427759702953,14.844277597029532
1736207595.946599,116.0,45.00931180037145,70.99068819962855
1736207597.450374,310.0,213.58474731592622,96.41525268407378
1736207598.955361,182.0,139.11094848513832,42.88905151486168
1736207600.459754,192.0,216.21577209994737,24.215772099947372
1736207601.962702,54.0,93.67244614539979,39.67244614539979
1736207603.466403,168.0,142.21016842584348,25.789831574156523
1736207604.970619,102.0,87.66299299506956,14.337007004930442
1736207606.473909,152.0,112.11066290507223,39.88933709492777
1736207607.978415,137.0,197.4742725361748,60.474272536174794
1736207609.482461,235.0,169.59506426542373,65.40493573457627
1736207610.986983,153.0,118.44344405446542,34.55655594553458
1736207612.490434,97.0,148.00343178174552,51.00343178174552
1736207613.994602,109.0,156.8133580599175,47.813358059917505
1736207615.498553,131.0,197.04595872817097,66.04595872817097
1736207617.002584,178.0,128.04834082390533,49.951659176094665
1736207618.506472,96.0,85.25929885962952,10.740701140370476
1736207620.00998,241.0,191.89112987172945,49.10887012827055
1736207621.512954,68.0,191.33750925921345,123.33750925921345
1736207623.018122,296.0,221.3401360542984,74.6598639457016
1736207624.522399,25.0,146.27950555690472,121.27950555690472
1736207626.027742,142.0,138.95794611461957,3.042053885380426
1736207627.532655,72.0,98.75749764337766,26.75749764337766
1736207629.036815,178.0,163.36792373220544,14.63207626779456
1736207630.541389,189.0,204.06083656673704,15.060836566737038
1736207632.045623,245.0,252.45178834291073,7.4517883429107314
1736207633.548586,72.0,98.75749764337766,26.75749764337766
1736207635.051432,220.0,198.3657597782563,21.63424022174371
1736207636.554905,225.0,169.5568762854548,55.44312371454521
1736207638.058172,317.0,230.559465946703,86.440534053297
1736207639.562311,144.0,122.9573406793088,21.0426593206912
1736207641.066474,346.0,268.4529317304527,77.54706826954731
